julian_date,date,time,x,y,z,vx,vy,vz,range,radial_velocity
2460182.373287037,2023-Aug-25,20:57:32,-63093.480064731004,-368618.8718534673,-27135.21046623959,1.038831255561801,1.050617681761826,9.869537783387505,374962.6375523949,13.588910561804669
2460182.376759259,2023-Aug-25,21:02:32,-62781.80834661416,-368650.2630605701,-27150.00537779315,1.03898008398116,1.042129114507995,9.857009477750937,374942.2551619285,13.587608030553165
2460182.380231482,2023-Aug-25,21:07:32,-62470.09208310061,-368681.3995797301,-27164.781490243528,1.039128224817427,1.033638486491457,9.844472313524413,374921.87473439367,13.586293318416754
2460182.383703704,2023-Aug-25,21:12:32,-62158.331480515495,-368712.28134920646,-27179.5387903075,1.039275677735813,1.025145803171244,9.831926296930556,374901.4962880674,13.584966417757569
2460182.387175926,2023-Aug-25,21:17:32,-61846.52674528435,-368742.90830742195,-27194.27726471127,1.039422442401885,1.016651070011851,9.819371434203765,374881.1198412385,13.583627320950656
2460182.390648148,2023-Aug-25,21:22:32,-61534.678083933,-368773.2803929635,-27208.996900190188,1.039568518481571,1.008154292483236,9.806807731590252,374860.7454122066,13.582276020384096
2460182.394120371,2023-Aug-25,21:27:32,-61222.78570308742,-368803.3975445821,-27223.69768348921,1.039713905641159,19.993109521216507,9.79423519534803,374840.373019283,13.580912508459
2460182.397592593,2023-Aug-25,21:32:32,-60910.849809473664,-368833.259701193,-27238.37960136255,1.039858603547295,19.82309252451011,9.781653831746937,374820.0026807906,13.57953677758952
2460182.401064815,2023-Aug-25,21:37:32,-60598.870609917685,-368862.8668018763,-27253.042640573927,1.040002611866989,19.653034969272603,9.76906364706862,374799.63441506354,13.578148820202887
2460182.404537037,2023-Aug-25,21:42:32,-60286.84831134538,-368892.21878587647,-27267.686787896382,1.040145930267614,19.482936965340343,9.756464647606576,374779.268240447,13.576748628739503
2460182.408009259,2023-Aug-25,21:47:32,-59974.78312078225,-368921.3155926029,-27282.31203011249,1.040288558416904,19.312798622658974,9.743856839666115,374758.904175298,13.575336195652888
2460182.411481482,2023-Aug-25,21:52:32,-59662.67524535355,-368950.1571616301,-27296.91835401428,1.04043049598296,19.142620051283437,9.731240229564413,374738.5422379847,13.57391151340977
2460182.414953704,2023-Aug-25,21:57:32,-59350.52489228396,-368978.74343269755,-27311.50574640327,1.040571742634245,18.97240136137798,9.71861482363048,374718.1824468862,13.57247457449009
2460182.418425926,2023-Aug-25,22:02:32,-59038.3322688976,-369007.0743457102,-27326.07419409043,1.040712298039592,18.802142663216127,9.705980628205197,374697.8248203933,13.571025371387073
2460182.421898148,2023-Aug-25,22:07:32,-58726.097582617884,-369035.14984073833,-27340.62368389632,1.040852161868199,18.63184406718072,9.69333764964131,374677.4693769079,13.569563896607182
2460182.425370371,2023-Aug-25,22:12:32,-58413.82104096741,-369062.969858018,-27355.15420265096,1.040991333789632,18.461505683763868,9.680685894303435,374657.1161348431,13.56809014267028
2460182.428842593,2023-Aug-25,22:17:32,-58101.50285156783,-369090.53433795116,-27369.665737194042,1.041129813473828,18.291127623566997,9.66802536856807,374636.76511262316,13.566604102109523
2460182.432314815,2023-Aug-25,22:22:32,-57789.143222139806,-369117.8432211057,-27384.15827437468,1.04126760059109,18.120709997300818,9.655356078823601,374616.4163286838,13.565105767471463
