julian_date,date,time,x,y,z,vx,vy,vz,range,radial_velocity
2460152.623278565,2023-Jul-27,02:57:31,344287.6078480125,324271.7103835462,6081.144521059032,-2.434602988893389,-6.92839367340536,-1.442888012375966,472993.7413872019,-1.29527716283782
2460152.626750787,2023-Jul-27,03:02:31,343555.3463221781,324478.6400951939,6124.531111365461,-2.447156737541432,-6.866786931909989,-1.449562867711194,472603.61165136285,-1.305604543472686
2460152.630223009,2023-Jul-27,03:07:31,342819.30397337483,324683.7094949093,6168.1189923212505,-2.4598088091678,-6.804369714373857,-1.45630764454633,472210.3684588758,-1.316033949120562
2460152.633695231,2023-Jul-27,03:12:31,342079.4510014704,324886.8939805172,6211.91028480533,-2.472561234783015,-6.74112272112444,-1.463123899699272,471813.98083054053,-1.326567870963708
2460152.637167454,2023-Jul-27,03:17:31,341335.7569884472,325088.1683611085,6255.907157120906,-2.485416102967827,-6.677025998293085,-1.470013238301118,471414.4170277519,-1.337208881073263
2460152.640639676,2023-Jul-27,03:22:31,340588.1908808063,325287.5068369907,6300.111826474604,-2.498375562054302,-6.612058909295044,-1.476977315772524,471011.6445277249,-1.347959635829507
2460152.644111898,2023-Jul-27,03:27:31,339836.7209713024,325484.8829787592,6344.526560515689,-2.51144182240925,-6.546200104782492,-1.484017839900202,470605.6299976664,-1.358822879519531
2460152.64758412,2023-Jul-27,03:32:31,339081.3148799776,325680.2697054438,6389.1536789396205,-2.52461715882578,-6.479427490973411,-1.491136573019586,470196.3392678407,-1.369801448123293
2460152.651056343,2023-Jul-27,03:37:31,338321.9395344601,325873.63926167943,6433.995555158806,-2.537903913029066,-6.411718196252005,-1.498335334310177,469783.73730346805,-1.380898273299794
2460152.654528565,2023-Jul-27,03:42:31,337558.5611494941,326064.9631938463,6479.054618043738,-2.55130449630288,-6.343048535928626,-1.505616002210553,469367.7881753974,-1.39211638658598
2460152.658000787,2023-Jul-27,03:47:31,336791.1452056622,326254.2123251259,6524.333353738446,-2.564821392243842,-6.273393975038619,-1.512980516960456,468948.45502948447,-1.403458923821866
2460152.661473009,2023-Jul-27,03:52:31,336019.6564272619,326441.3567294079,6569.8343075545845,-2.578457159650818,-6.202729089050472,-1.520430883277997,468525.7000546079,-1.414929129816428
2460152.664945231,2023-Jul-27,03:57:31,335244.0587592932,326626.3657039866,6615.560085947567,-2.592214435557397,-6.131027522343577,-1.527969173180555,468099.48444924573,-1.426530363269839
2460152.668417454,2023-Jul-27,04:02:31,334464.31534351484,326809.2077409756,6661.513358579729,-2.606095938415914,-6.058261944305181,-1.535597528958599,467669.7683865366,-1.438266101968829
2460152.671889676,2023-Jul-27,04:07:31,333680.388493521,326989.8504973679,6707.6968604752765,-2.620104471442093,-5.98440400288422,-1.543318166312343,467236.5109777382,-1.450139948273235
2460152.675361898,2023-Jul-27,04:12:31,332892.2396687898,327168.2607636623,6754.113394271713,-2.634242926129973,-5.909424275426964,-1.551133377661933,466799.6702339938,-1.462155634913153
2460152.67883412,2023-Jul-27,04:17:31,332099.82944764954,327344.4044309723,6800.76583257335,-2.648514285947499,-5.83329221660531,-1.559045535642615,466359.20302631025,-1.474317031117678
2460152.682306343,2023-Jul-27,04:22:31,331303.1174991085,327518.2464565251,6847.65712041271,-2.662921630223868,-5.755976103233407,-1.56705709679728,465915.065043645,-1.486628149097792
2460152.685778565,2023-Jul-27,04:27:31,330502.0625534886,327689.7508274579,6894.790277825814,-2.677468138240526,-5.677442975751422,-1.575170605479721,465467.21074899234,-1.499093150907811
2460152.689250787,2023-Jul-27,04:32:31,329696.62237179873,327858.8805228035,6942.168402547642,-2.692157093538567,-5.597658576137172,-1.583388697982981,465015.5933333501,-1.511716355711719
2460152.692723009,2023-Jul-27,04:37:31,328886.753713782,328025.5974735587,6989.7946728353845,-2.706991888456199,-5.516587281986259,-1.59171410690835,464560.1646674448,-1.52450224748286
2460152.696195231,2023-Jul-27,04:42:31,328072.4123045665,328189.86252071196,7037.672350426437,-2.721976028910971,-5.434192036479532,-1.600149665791774,464100.87525107426,-1.537455483167805
2460152.699667454,2023-Jul-27,04:47:31,327253.5527998408,328351.6353711062,7085.8047836391925,-2.737113139442524,-5.35043427393267,-1.608698314005856,463637.67415993055,-1.550580901347728
2460152.703139676,2023-Jul-27,04:52:31,326430.1287494769,328510.8745509973,7134.195410625325,-2.752406968532811,-5.265273840596413,-1.617363101957078,463170.5089897435,-1.563883531433456
2460152.706611898,2023-Jul-27,04:57:31,325602.0925595127,328667.5373571601,7182.847762782723,-2.767861394222027,-5.178668910346949,-1.626147196599565,462699.325797582,-1.577368603433374
2460152.71008412,2023-Jul-27,05:02:31,324769.39545240323,328821.5798053849,7231.765468338912,-2.783480430039857,-5.090575894874311,-1.635053887288413,462224.06904013286,-1.591041558336747
2460152.713556343,2023-Jul-27,05:07:31,323931.9874254417,328972.956576191,7280.952256115183,-2.799268231273178,-5.000949347941505,-1.644086591997685,461744.6815087671,-1.604908059158699
2460152.717028565,2023-Jul-27,05:12:31,323089.81720734737,329121.62095757946,7330.4119594794465,-2.815229101591854,-4.909741863265724,-1.653248863928596,461261.1042612606,-1.618974002695443
2460152.720500787,2023-Jul-27,05:17:31,322242.8322123127,329267.5247845892,7380.148520523784,-2.831367500062836,-4.816903965408387,-1.662544398547374,460773.27654950635,-1.633245532053885
2460152.723973009,2023-Jul-27,05:22:31,321390.9784928749,329410.6183755321,7430.165994418683,-2.847688048568777,-4.722383993386828,-1.671977041060044,460281.1357440826,-1.647729049994018
2460152.727445231,2023-Jul-27,05:27:31,320534.2006895088,329550.85046455316,7480.468554040199,-2.864195539666598,-4.626127976034717,-1.681550794392625,459784.61725394917,-1.662431233173159
2460152.730917454,2023-Jul-27,05:32:31,319672.4419782854,329688.1681303562,7531.060494823483,-2.88089494491934,-4.528079498723995,-1.691269827689787,459283.65444209636,-1.677359047350018
2460152.734389676,2023-Jul-27,05:37:31,318805.6440158586,329822.5167207813,7581.946239883939,-2.897791423729097,-4.428179560612694,-1.701138485383595,458778.1785364044,-1.692519763627803
2460152.737861898,2023-Jul-27,05:42:31,317933.7468817212,329953.8397729516,7633.130345419384,-2.914890332709708,-4.326366421631365,-1.711161296876401,458268.11853546515,-1.70792097582241
2460152.74133412,2023-Jul-27,05:47:31,317056.6890175635,330082.07892866206,7684.617506412935,-2.932197235638381,-4.222575438332253,-1.721342986887661,457753.40110901126,-1.723570619048507
2460152.744806343,2023-Jul-27,05:52:31,316174.407163555,330207.17384466657,7736.412562656173,-2.949717914028781,-4.116738887636439,-1.731688486519174,457233.9504925755,-1.739476989625303
2460152.748278565,2023-Jul-27,05:57:31,315286.8362913538,330329.06209748203,7788.520505116612,-2.96745837837172,-4.008785777416082,-1.742202945098522,456709.6883759657,-1.755648766413888
2460152.751750787,2023-Jul-27,06:02:31,314393.9095336393,330447.6790822971,7840.946482672487,-2.985424880093607,-3.898641642740236,-1.752891742866306,456180.5337851092,-1.772095033709063
2460152.755223009,2023-Jul-27,06:07:31,313495.5581099408,330562.9579055395,7893.695809241704,-3.003623924287141,-3.786228326491304,-1.763760504579218,455646.4029567792,-1.788825305820886
2460152.758695231,2023-Jul-27,06:12:31,312591.7112485262,330674.8292706072,7946.773971333838,-3.022062283273525,-3.67146374292358,-1.774815114108179,455107.2092056758,-1.805849553494899
2460152.762167454,2023-Jul-27,06:17:31,311682.2961040867,330783.2213562327,8000.186636055863,-3.040747011060723,-3.554261622583195,-1.786061730118804,454562.8627832829,-1.823178232335319
2460152.765639676,2023-Jul-27,06:22:31,310767.23767094256,330888.0596868928,8053.939659605792,-3.05968545876804,-3.434531236838294,-1.797506802930375,454013.270727878,-1.840822313412563
2460152.769111898,2023-Jul-27,06:27:31,309846.4586914674,330989.2669946249,8108.039096291133,-3.078885291093672,-3.312177100076479,-1.809157092659505,453458.3367050046,-1.858793316255704
2460152.77258412,2023-Jul-27,06:32:31,308919.87955940363,331086.7630715467,8162.491208112362,-3.098354503908837,-3.187098647410904,-1.821019688765887,452897.96083766315,-1.877103344451894
2460152.776056343,2023-Jul-27,06:37:31,307987.4182177207,331180.4646123115,8217.30247495533,-3.118101443069822,-3.059189885493229,-1.833102031130013,452332.0395254006,-1.895765124098958
2460152.779528565,2023-Jul-27,06:42:31,307048.990050635,331270.2850456496,8272.479605440807,-3.138134824547781,-2.928339013757184,-1.845411932806906,451760.4652514021,-1.914792045384489
2460152.783000787,2023-Jul-27,06:47:31,306104.50776937796,331356.13435406797,8328.029548483713,-3.15846375598547,-2.794428013105987,-1.857957604615629,451183.126376602,-1.934198207595359
2460152.786473009,2023-Jul-27,06:52:31,305153.88129127043,331437.9188806808,8383.959505619961,-3.179097759800487,-2.657332198705203,-1.870747681742302,450599.9069197366,-1.953998467896027
2460152.789945231,2023-Jul-27,06:57:31,304197.0176116157,331515.5411220379,8440.276944163721,-3.200046797966038,-2.51691973314342,-1.883791252554334,450010.686322151,-1.974208494253052
2460152.793417454,2023-Jul-27,07:02:31,303233.8206678909,331588.8995057033,8496.989611265337,-3.221321298612875,-2.373051095769235,-1.897097889846412,449415.3391960537,-1.994844822927343
2460152.796889676,2023-Jul-27,07:07:31,302264.1911956636,331657.8881511979,8554.105548945838,-3.242932184610108,-2.225578503495922,-1.910677684764484,448813.73505478154,-2.015924921005726
2460152.800361898,2023-Jul-27,07:12:31,301288.0265756166,331722.39661277214,8611.633110192939,-3.264890904298078,-2.074345277774971,-1.924541283683116,448205.7380234833,-2.037467254500347
2460152.80383412,2023-Jul-27,07:17:31,300305.2206710065,331782.3096023077,8669.580976211379,-3.287209464563648,-1.919185151764558,-1.93869992834484,447591.2065284645,-2.059491362609151
2460152.807306343,2023-Jul-27,07:22:31,299315.663654822,331837.50669045374,8727.958174930842,-3.309900466467351,-1.759921510945206,-1.953165499607777,446969.99296324886,-2.082017938804612
2460152.810778565,2023-Jul-27,07:27:31,298319.2418258433,331887.8619838876,8786.774100884897,-3.332977143652886,-1.596366559546227,-1.967950565190882,446341.9433291946,-2.105068919502318
2460152.814250787,2023-Jul-27,07:32:31,297315.8374125234,331933.2437763145,8846.038536597494,-3.356453403799126,-1.428320404078265,-1.983068431859637,445706.8968481049,-2.128667581164517
2460152.817723009,2023-Jul-27,07:37:31,296305.3283649737,331973.5141707898,8905.761675559885,-3.380343873357005,-1.255570044401145,-1.998533202521711,445064.6855451466,-2.15283864675757
2460152.821195231,2023-Jul-27,07:42:31,295287.5881309335,332008.52866988047,8965.954147096636,-3.404663945973212,-1.077888260452119,-2.014359838855248,444415.13379664574,-2.177608402751166
2460152.824667454,2023-Jul-27,07:47:31,294262.4854186858,332038.13573107694,9026.627043105473,-3.429429834816881,-17.900647654695533,-2.03056423001989,443758.0578427018,-2.203004827759931
2460152.828139676,2023-Jul-27,07:52:31,293229.883942605,332062.1762832071,9087.791947006524,-3.45465862927776,-14.1348586255882,-2.047163268232809,443093.2652584615,-2.229057734331945
2460152.831611898,2023-Jul-27,07:57:31,292189.6421511972,332080.48319987877,9149.460965062683,-3.480368356413229,-10.25484213130962,-2.064174932003535,442420.5543808525,-2.25579892544627
2460152.83508412,2023-Jul-27,08:02:31,291141.6129359377,332092.8807251922,9211.646760322546,-3.506578047607841,-6.254642261778064,-2.081618377965191,441739.7136859364,-2.283262367556859
2460152.838556343,2023-Jul-27,08:07:31,290085.6433192662,332099.1838463731,9274.362589461467,-3.533307810950117,-2.1278658672655,-2.099514042368893,441050.5211116074,-2.311484382280431
2460152.842028565,2023-Jul-27,08:12:31,289021.5741199419,332099.19760727,9337.622342826578,-3.560578909883257,2.132359066066674,-2.117883753463171,440352.7433196923,-2.340503859137211
2460152.845500787,2023-Jul-27,08:17:31,287949.2395937869,332092.7163558172,9401.44058803418,-3.588413848743281,6.533429939565264,-2.136750856161396,439646.1348907275,-2.370362492118002
2460152.848973009,2023-Jul-27,08:22:31,286868.4670476513,332079.522917616,9465.832617511289,-3.616836465859835,11.08332165495432,-2.156140350612129,438930.43744379765,-2.401105043279042
2460152.852445231,2023-Jul-27,08:27:31,285779.07642422157,332059.38768665766,9530.81450042584,-3.645872034961712,15.790645121185102,-2.176079046536116,438205.37867278705,-2.432779637070139
2460152.855917454,2023-Jul-27,08:32:31,284680.8798550611,332032.0676229146,9596.403139509843,-3.67554737570054,1.033235654770033,-2.196595735486588,437470.671289191,-2.465438089696951
2460152.859389676,2023-Jul-27,08:37:31,283573.6811790154,331997.3051449896,9662.616333350248,-3.705890974181598,1.285780723005034,-2.21772138353532,436726.0118602494,-2.499136278523723
2460152.862861898,2023-Jul-27,08:42:31,282457.27542283793,331954.826904228,9729.472844802527,-3.736933114469054,1.547714911634304,-2.239489347296675,435971.07952953316,-2.533934557361539
2460152.86633412,2023-Jul-27,08:47:31,281331.4482405867,331904.34242457483,9796.992476276791,-3.768706022112069,1.819633441852361,-2.261935616688609,435205.5346052202,-2.569898224487604
2460152.869806343,2023-Jul-27,08:52:31,280195.9753080223,331845.5425899667,9865.196152756864,-3.801244020815041,2.1021847224412,-2.285099088410134,434429.01699906704,-2.607098051438884
2460152.873278565,2023-Jul-27,08:57:31,279050.62166788406,331778.0979580783,9934.10601354162,-3.834583703444853,2.396076528393623,-2.309021874809226,433641.1444964616,-2.645610882062493
2460152.876750787,2023-Jul-27,09:02:31,277895.14102160104,331701.6568757255,10003.74551384895,-3.868764118621319,2.702083069376512,-2.333749653647802,432841.5108348815,-2.685520313039018
2460152.880223009,2023-Jul-27,09:07:31,276729.27496231144,331615.84336691623,10074.139537617159,-3.903826974178555,3.021053102072798,-2.359332065283921,432029.68356415175,-2.726917469210644
2460152.883695231,2023-Jul-27,09:12:31,275552.7521445912,331520.2547597273,10145.3145230057,-3.939816858738019,3.35391927143698,-2.385823164981729,431205.2016583099,-2.769901889559998
2460152.887167454,2023-Jul-27,09:17:31,274365.2873844047,331414.45901164063,10217.298602427369,-3.976781482616848,3.701708905008528,-2.413281939578412,430367.5728423746,-2.814582542874684
2460152.890639676,2023-Jul-27,09:22:31,273166.58068397327,331297.9916859888,10290.121759169679,-4.014771939062483,4.065556531888629,-2.44177289949623,429516.27059235104,-2.861078995891239
2460152.894111898,2023-Jul-27,09:27:31,271956.31617508683,331170.3525228891,10363.81600307132,-4.053842986519044,4.446718458070827,-2.471366759317862,428650.7307585092,-2.909522761468291
2460152.89758412,2023-Jul-27,09:32:31,270734.1609745525,331031.0015370975,10438.41556813897,-4.094053352080837,4.846589804741444,-2.502141222847097,427770.3477531161,-2.960058860162813
2460152.901056343,2023-Jul-27,09:37:31,269499.7639455035,330879.35456164053,10513.95713551993,-4.135466055431035,5.26672451082975,-2.534181891928423,426874.4702327108,-3.012847635848032
2460152.904528565,2023-Jul-27,09:42:31,268252.75435868476,330714.7781393126,10590.480085882198,-4.178148751233593,5.708858921240617,-2.567583322456615,425962.39619150077,-3.068066875094096
2460152.908000787,2023-Jul-27,09:47:31,266992.7404487287,330536.5836432794,10668.02678603318,-4.222174085924969,6.174939735703187,-2.602450256190693,425033.36736590497,-3.125914291451232
2460152.911473009,2023-Jul-27,09:52:31,265719.3078620705,330344.0204819397,10746.6429155595,-4.267620061814973,6.667157290593372,-2.638899063478682,424086.5628298362,-3.186610450210079
2460152.914945231,2023-Jul-27,09:57:31,264432.01799591817,330136.2682103642,10826.377840440631,-4.314570396872168,7.187985401804606,-2.677059440169681,423121.09163501067,-3.250402227565849
2460152.918417454,2023-Jul-27,10:02:31,263130.4062321929,329912.4273290292,10907.285042035339,-4.363114861818159,7.740229330391959,-2.717076412316735,422135.9843190806,-3.317566921576725
2460152.921889676,2023-Jul-27,10:07:31,261813.9800767881,329671.50849725,10989.42261165871,-4.413349566137382,8.32708387182415,-2.759112715413586,421130.18306438066,-3.388417162530704
2460152.925361898,2023-Jul-27,10:12:31,260482.2172265707,329412.4198209369,11072.85382313606,-4.465377149572064,8.952204150855948,-2.803351631590195,420102.53024154,-3.463306809316699
2460152.92883412,2023-Jul-27,10:17:31,259134.56360027572,329133.9517848051,11157.647798660271,-4.51930681337916,9.619792483698587,-2.850000389724585,419051.7550066897,-3.542638069444552
2460152.932306343,2023-Jul-27,10:22:31,257770.43139630908,328834.7592842869,11243.88028669191,-4.575254091793971,-1.033470571869506,-2.899294260889731,417976.45754240226,-3.626870146879606
2460152.935778565,2023-Jul-27,10:27:31,256389.1972760117,328513.3400591389,11331.63457520503,-4.633340213095263,-1.110258889964139,-2.95150151710719,416875.09042733064,-3.716529809834503
2460152.939250787,2023-Jul-27,10:32:31,254990.20082749482,328168.0086276241,11421.00256924915,-4.693690821490494,-1.193004306760066,-3.006929467132967,415745.9364856779,-3.812224387105444
2460152.942723009,2023-Jul-27,10:37:31,253572.74355050098,327796.8645467753,11512.08606906317,-4.756433710336365,-1.282483776131062,-3.065931841930595,414587.0822928358,-3.914657856664673
2460152.946195231,2023-Jul-27,10:42:31,252136.0887337599,327397.7534528688,11604.99829424007,-4.821695028617944,-1.379618263804435,-3.128917877926995,413396.3862848261,-4.024650897564741
2460152.949667454,2023-Jul-27,10:47:31,250679.462799042,326968.21882603253,11699.865711263159,-4.889593124075837,-1.485507813468172,-3.196363541543918,412171.4401182427,-4.143166053817604
2460152.953139676,2023-Jul-27,10:52:31,249202.0590032615,326505.4417138177,11796.830236748701,-4.960228706830389,-1.601477301049842,-3.268825456206571,410909.52152978256,-4.271339529955124
2460152.956611898,2023-Jul-27,10:57:31,247703.0448926239,326006.1646510854,11896.051907592371,-5.033669234361887,-1.729136816761239,-3.346958231307426,409607.5364181865,-4.410521630132903
2460152.96008412,2023-Jul-27,11:02:31,246181.57571093363,325466.5945925397,11997.71213241202,-5.109924116901819,-1.870462320461016,-3.431536038462384,408261.94717557856,-4.562328493620551
2460152.963556343,2023-Jul-27,11:07:31,244636.8172862384,324882.27762424946,12102.01766588897,-5.188905134053825,-2.027904763969168,-3.523479392711678,406868.6833830368,-4.728708581686663
2460152.967028565,2023-Jul-27,11:12:31,243067.98412381098,324247.93522562913,12209.205476471401,-5.270362624092327,-2.204539718585662,-3.623888066716441,405423.0298126437,-4.91202828815907
2460152.970500787,2023-Jul-27,11:17:31,241474.40218479122,323557.2474258932,12319.54870083299,-5.353781203971106,-2.404275387502176,-3.734080626832218,403919.4852350096,-5.11518185876944
2460152.973973009,2023-Jul-27,11:22:31,239855.61237939418,322802.5615982912,12433.36387438764,-5.438206366244495,-2.632145760385998,-3.855639583376481,402351.5839431302,-5.341730816913344
2460152.977445231,2023-Jul-27,11:27:31,238211.54251439188,321974.4957361827,12551.0195454724,-5.52195000071715,-2.894728984841385,-3.990457030540672,400711.670635241,-5.596075349070746
2460152.980917454,2023-Jul-27,11:32:31,236542.7970360073,321061.3903258285,12672.94609219767,-5.602077803280324,-3.200750129432012,-4.140765079808404,398990.6198774947,-5.883649272003859
2460152.984389676,2023-Jul-27,11:37:31,234851.1549414266,320048.5416393229,12799.64575160497,-5.673491533143672,-3.561951493369051,-4.309108768516808,397177.4979957273,-6.211096866832806
2460152.987861898,2023-Jul-27,11:42:31,233140.44674120683,318917.1212599972,12931.699745716222,-5.727234035400564,-3.99433048245854,-4.498151757152544,395259.1896436648,-6.58629444639852
2460152.99133412,2023-Jul-27,11:47:31,231418.144102668,317642.6605165837,13069.76390590386,-5.747256019365573,-4.519798782836378,-4.710031792365617,393220.0858660871,-7.017811223032121
2460152.994806343,2023-Jul-27,11:52:31,229698.33190182789,316192.9991005603,13214.52997750258,-5.704066431436845,-5.167986863707529,-4.944528801798163,391042.14627226,-7.512647615362783
2460152.998278565,2023-Jul-27,11:57:31,228007.4224132838,314525.84604112396,13366.59260558202,-5.542084998846851,-5.976491357398347,-5.194117449850486,388706.2622357892,-8.068958633944609
2460153.001750787,2023-Jul-27,12:02:31,226395.26322207358,312587.24717810925,13526.06625705924,-5.155315043965274,-6.982530271699976,-5.431049390420357,386197.5618464864,-8.654748447838072
2460153.005223009,2023-Jul-27,12:07:31,224955.74711877044,310316.48179742886,13691.57621904004,-4.349449543741352,-8.18192378337043,-5.576519382663072,383521.6633989012,-9.151463073393467
2460153.008695231,2023-Jul-27,12:12:31,223856.59341686833,307674.9546950175,13857.96857163974,-2.836002234212374,-9.398914311632332,-5.448855031600486,380746.2349856118,-9.242684508862684
2460153.012167454,2023-Jul-27,12:17:31,223341.7907004561,304729.1346445859,14013.06697449643,4.736430599735499,-10.087296084977211,-4.784828775985024,378071.1137081967,-8.392527671090978
2460153.015639676,2023-Jul-27,12:22:31,223601.6875694987,301742.3583131582,14139.35633867313,2.160855526278095,-9.614504174331962,-3.572501359787457,375827.2034884995,-6.420187021943884
2460153.019111898,2023-Jul-27,12:27:31,224564.0262954866,299056.668884201,14226.66436841535,4.087541738490099,-8.200734630428535,-2.279190729327403,374254.3133875763,-4.091675012422544
2460153.02258412,2023-Jul-27,12:32:31,225957.7980196268,296836.51099513104,14279.29355266219,5.068983492535656,-6.622838758467435,-1.29035525624468,373326.5848690716,-2.192936422980991
2460153.026056343,2023-Jul-27,12:37:31,227543.9231911777,295057.042811672,14307.4533639212,5.432342502700328,-5.292120697052806,-12.699177980444931,372880.13987843634,8.701790701817401
2460153.029528565,2023-Jul-27,12:42:31,229186.6337124779,293630.9614477626,14319.73389550381,5.484991640882974,-4.261271944072675,-4.2932459773791,372760.927904244,-3.301195176718926
2460153.033000787,2023-Jul-27,12:47:31,230821.0742904591,292476.02120249014,14321.80221456612,5.396365853385491,-3.473055476327646,17.28528911461158,372861.509589974,-6.161188314474845
2460153.036473009,2023-Jul-27,12:52:31,232418.6068213454,291529.3354048442,14317.18990203842,5.247919951000624,-2.86332498627683,4.757136749990876,373112.2406529385,1.030870680093064
2460153.039945231,2023-Jul-27,12:57:31,233967.7136801748,290745.1575479342,14308.11046761785,5.07771622790661,-2.382772095564599,7.193965774782862,373468.0169806444,1.32468518174313
2460153.043417454,2023-Jul-27,13:02:31,235464.8636754394,290090.269625568,14295.98686728602,4.903485213852814,-1.996594326671686,8.868079458581237,373898.9727154083,1.537238781229316
2460153.046889676,2023-Jul-27,13:07:31,236910.23157870182,289540.2067824123,14281.76116077452,4.733378071177119,-1.680595100928663,10.029395617041947,374384.7724896535,1.693630995115596
2460153.050361898,2023-Jul-27,13:12:31,238305.6652065929,289076.6069324264,14266.074828840061,4.570947497380176,-1.417811525781272,10.83664231798327,374911.1836637357,1.810171546396826
2460153.05383412,2023-Jul-27,13:17:31,239653.70234303188,288685.4180097773,14249.37580998694,4.41750520110075,-1.196154785990566,11.393634193207737,375467.99108469504,1.897757700275651
2460153.057306343,2023-Jul-27,13:22:31,240957.09053225728,288355.6867056224,14231.98381270107,4.273268561112605,-1.006846366026684,11.770147803181464,376047.6976348698,1.963865026021248
2460153.060778565,2023-Jul-27,13:27:31,242218.55422654303,288078.7301529238,14214.13134027943,4.137932147783927,8.43390896144525,12.014250654446203,376644.6923930783,2.013746957210693
2460153.064250787,2023-Jul-27,13:32:31,243440.6862601811,287847.5598657824,14195.99018665121,4.010957562935115,7.008960973278472,12.159789883529726,377254.70386052533,2.05117635681731
2460153.067723009,2023-Jul-27,13:37:31,244625.90262923628,287656.4737765235,14177.688994249169,3.891721431706991,5.756159119909561,12.231067451432198,377874.4315350405,2.078915950932958
2460153.071195231,2023-Jul-27,13:42:31,245776.4295243738,287500.7620917845,14159.32516407123,3.779590313266095,4.646383140192953,12.245835104776877,378501.29194258805,2.099024219966466
2460153.074667454,2023-Jul-27,13:47:31,246894.30648394607,287376.4915651026,14140.973107078189,3.673957337602097,3.656682268366231,12.21725914699534,379133.23990237433,2.113058927132909
2460153.078139676,2023-Jul-27,13:52:31,247981.3971883763,287280.3447371797,14122.69007043912,3.574258623894748,2.768739770838503,12.1552377272474,379768.6403570438,2.122215441083087
2460153.081611898,2023-Jul-27,13:57:31,249039.40340741907,287209.4983601558,14104.520322548751,3.479979044861804,1.967769150659679,12.067301710034734,380406.17488592997,2.127422586842566
2460153.08508412,2023-Jul-27,14:02:31,250069.8797616299,287161.5301911405,14086.498205798709,3.390652482962534,1.241708588566481,11.959241989811797,381044.7724577984,2.129410253959575
2460153.088556343,2023-Jul-27,14:07:31,251074.24809766508,287134.3466361556,14068.65039481432,3.305859353475703,11.612490001156806,11.835553565215307,381683.5574136137,2.128757869537634
2460153.092028565,2023-Jul-27,14:12:31,252053.8109136754,287126.1259279035,14050.99758806035,3.225222915168905,-7.120761148391943,11.69975465333163,382321.8098927823,2.125929671065232
2460153.095500787,2023-Jul-27,14:17:31,253009.76360165302,287135.2730258279,14033.5557896753,3.148405181109311,-11.56568420386494,11.554619176407101,382958.93537229684,2.121300727188324
2460153.098973009,2023-Jul-27,14:22:31,253943.20546050332,287160.38346685446,14016.337290889509,3.075102856255013,-1.088852104230974,11.402348279677785,383594.4409704581,2.115176375777089
2460153.102445231,2023-Jul-27,14:27:31,254855.1495224603,287200.2141264828,13999.35142860215,3.00504351357222,-1.560393610157686,11.244698337697564,384227.916831709,2.107806913480653
2460153.105917454,2023-Jul-27,14:32:31,255746.53128096432,287253.6593695909,13982.60517677839,2.937982101270924,-1.997144057764776,11.08307750639576,384859.02137145743,2.099398815934989
2460153.109389676,2023-Jul-27,14:37:31,256618.2164238185,287319.7314451855,13966.103611176719,2.873697808944604,-2.402745677306848,10.918619265549742,385487.46948293055,2.090123393081644
2460153.112861898,2023-Jul-27,14:42:31,257471.0076800341,287397.5442524443,13949.8502771357,2.811991286040548,-2.780347836931943,10.752238942854296,386113.0230397084,2.080123527340688
2460153.11633412,2023-Jul-27,14:47:31,258305.65088198648,287486.2998072084,13933.84748257612,2.752682189287282,-3.132687660466712,10.584677521916149,386735.4831924199,2.069518964107053
2460153.119806343,2023-Jul-27,14:52:31,259122.84033740681,287585.2768882395,13918.09653281544,2.695607028426614,-3.462155350866762,10.416535858211269,387354.6840797299,2.058410498627442
2460153.123278565,2023-Jul-27,14:57:31,259923.2235957742,287693.8214557472,13902.59791977792,2.64061727774874,-3.770847491817837,10.248301595399433,387970.4876625917,2.046883314043123
2460153.126750787,2023-Jul-27,15:02:31,260707.40568409892,287811.3385206599,13887.35147521226,2.587577721871392,-4.060610825975161,10.080370480586078,388582.7794570718,2.035009661118138
2460153.130223009,2023-Jul-27,15:07:31,261475.9528777406,287937.2852090413,13872.35649532714,2.536365006542273,-4.333078433591174,9.913063348713246,389191.46499070176,2.022851023424023
2460153.133695231,2023-Jul-27,15:12:31,262229.3960641823,288071.1648169725,13857.611842572778,2.48686636810841,-4.589699804867418,9.746639733942057,389796.4668454199,2.010459877400579
2460153.137167454,2023-Jul-27,15:17:31,262968.23374920327,288212.5216909593,13843.11602907907,2.438978518360555,-4.831765973661905,9.58130883641567,390397.7221783342,1.99788113125449
2460153.140639676,2023-Jul-27,15:22:31,263692.93474936753,288360.9368000246,13828.86728526397,2.392606664303223,-5.060430632524112,9.417238402220262,390995.1806343851,1.985153307598291
2460153.144111898,2023-Jul-27,15:27:31,264403.940608402,288516.02389029216,13814.86361641285,2.347663645093033,-5.276727958464259,9.254561946980406,391588.8025818091,1.972309520370871
2460153.14758412,2023-Jul-27,15:32:31,265101.66777028126,288677.4261324375,13801.10284945041,2.304069170760408,-5.481587731656355,9.09338465736771,392178.5576148887,1.959378285658576
2460153.151056343,2023-Jul-27,15:37:31,265786.50953751046,288844.8131880608,13787.582671685039,2.261749149429843,-5.675848214561244,8.933788231795248,392764.423279028,1.946384197674856
2460153.154528565,2023-Jul-27,15:42:31,266458.8378392537,289017.8786336521,13774.3006629619,2.220635091588442,-5.860267168992691,8.775834865752625,393346.3839814672,1.933348494710898
2460153.158000787,2023-Jul-27,15:47:31,267119.00483176636,289196.3376910604,13761.25432234752,2.180663581490284,-6.035531317896822,8.619570544064104,393924.43005830364,1.920289534853461
